Transaction_ID,Date,Time,Day_of_Week,Product_Name,Category,Quantity,Unit_Price,Total_Amount,Payment_Mode,Customer_Type,Is_Festival_Period
6965,2025-11-13,20:20:27,Thursday,Vim Liquid (500ml),Household,1,105,105,Cash,Member,No
6965,2025-11-13,20:20:27,Thursday,Bru Instant Coffee (50g),Beverages,1,95,95,Cash,Member,No
6965,2025-11-13,20:20:27,Thursday,Dairy Milk Silk,Snacks,2,80,160,Cash,Member,No
6965,2025-11-13,20:20:27,Thursday,Onions (1kg),Fresh Produce,1,30,30,Cash,Member,No
6966,2025-11-13,18:32:27,Thursday,Red Label Tea (500g),Beverages,1,210,210,Debit Card,Walk-in,No
6966,2025-11-13,18:32:27,Thursday,Curry Leaves (Bunch),Fresh Produce,1,10,10,Debit Card,Walk-in,No
6966,2025-11-13,18:32:27,Thursday,Potatoes (1kg),Fresh Produce,4,28,112,Debit Card,Walk-in,No
6967,2025-11-13,11:49:43,Thursday,Atta (Wheat Flour) (1kg),Groceries,2,42,84,Cash,Walk-in,No
6967,2025-11-13,11:49:43,Thursday,Rin Detergent Bar,Household,1,20,20,Cash,Walk-in,No
6967,2025-11-13,11:49:43,Thursday,Maggi Noodles (4 Pack),Snacks,3,56,168,Cash,Walk-in,No
6967,2025-11-13,11:49:43,Thursday,Toor Dal (1kg),Groceries,2,135,270,Cash,Walk-in,No
6968,2025-11-13,19:18:00,Thursday,Basmati Rice (1kg),Groceries,1,120,120,Debit Card,Walk-in,No
6968,2025-11-13,19:18:00,Thursday,Curry Leaves (Bunch),Fresh Produce,1,10,10,Debit Card,Walk-in,No
6968,2025-11-13,19:18:00,Thursday,Paneer (200g),Dairy,1,95,95,Debit Card,Walk-in,No
6968,2025-11-13,19:18:00,Thursday,Haldiram Bhujia (200g),Snacks,1,55,55,Debit Card,Walk-in,No
6969,2025-11-13,18:33:24,Thursday,Maggi Noodles (4 Pack),Snacks,2,56,112,Cash,Member,No
6970,2025-11-13,19:53:02,Thursday,Sunflower Oil (1L),Groceries,4,145,580,Credit Card,Walk-in,No
6971,2025-11-13,17:36:55,Thursday,Colgate Toothpaste (200g),Personal Care,1,110,110,UPI,Walk-in,No
6972,2025-11-13,17:02:10,Thursday,Amul Butter (100g),Dairy,1,56,56,Debit Card,Walk-in,No
6973,2025-11-13,18:53:51,Thursday,Amul Butter (100g),Dairy,1,56,56,Cash,Walk-in,No
6974,2025-11-13,19:56:56,Thursday,Lays Chips (Magic Masala),Snacks,11,20,220,Credit Card,Walk-in,No
6975,2025-11-13,10:44:31,Thursday,Atta (Wheat Flour) (1kg),Groceries,2,42,84,Credit Card,Member,No
6975,2025-11-13,10:44:31,Thursday,Ghee (500ml),Groceries,1,380,380,Credit Card,Member,No
6976,2025-11-13,20:28:06,Thursday,Palak (Bunch),Fresh Produce,3,20,60,Debit Card,Walk-in,No
6976,2025-11-13,20:28:06,Thursday,Basmati Rice (1kg),Groceries,1,120,120,Debit Card,Walk-in,No
6976,2025-11-13,20:28:06,Thursday,Bananas (Robusta) (Dozen),Fresh Produce,3,50,150,Debit Card,Walk-in,No
6976,2025-11-13,20:28:06,Thursday,Curry Leaves (Bunch),Fresh Produce,1,10,10,Debit Card,Walk-in,No
6977,2025-11-13,12:55:54,Thursday,Surf Excel Powder (1kg),Household,1,135,135,Cash,Walk-in,No
6977,2025-11-13,12:55:54,Thursday,Palak (Bunch),Fresh Produce,4,20,80,Cash,Walk-in,No
6978,2025-11-13,12:55:47,Thursday,Curd (500ml),Dairy,2,40,80,Cash,Member,No
6979,2025-11-13,12:31:07,Thursday,Eggs (Tray 30),Dairy,1,180,180,UPI,Walk-in,No
6980,2025-11-13,13:37:47,Thursday,Ghee (500ml),Groceries,1,380,380,Debit Card,Walk-in,No
6980,2025-11-13,13:37:47,Thursday,Moong Dal (1kg),Groceries,4,110,440,Debit Card,Walk-in,No
6980,2025-11-13,13:37:47,Thursday,Red Label Tea (500g),Beverages,1,210,210,Debit Card,Walk-in,No
6981,2025-11-13,14:13:47,Thursday,Eggs (Tray 30),Dairy,1,180,180,UPI,Member,No
6982,2025-11-13,17:01:34,Thursday,Moong Dal (1kg),Groceries,3,110,330,Debit Card,Walk-in,No
6983,2025-11-13,10:45:24,Thursday,Toor Dal (1kg),Groceries,2,135,270,Credit Card,Member,No
6983,2025-11-13,10:45:24,Thursday,Atta (Wheat Flour) (1kg),Groceries,3,42,126,Credit Card,Member,No
6983,2025-11-13,10:45:24,Thursday,Bananas (Robusta) (Dozen),Fresh Produce,2,50,100,Credit Card,Member,No
6983,2025-11-13,10:45:24,Thursday,Papaya (1kg),Fresh Produce,1,45,45,Credit Card,Member,No
6983,2025-11-13,10:45:24,Thursday,Tomatoes (Local) (1kg),Fresh Produce,4,35,140,Credit Card,Member,No
6984,2025-11-13,20:57:43,Thursday,Green Chilies (250g),Fresh Produce,1,15,15,Credit Card,Walk-in,No
6984,2025-11-13,20:57:43,Thursday,Maaza (1.2L),Beverages,1,70,70,Credit Card,Walk-in,No
6985,2025-11-13,13:29:40,Thursday,Bru Instant Coffee (50g),Beverages,1,95,95,UPI,Walk-in,No
6985,2025-11-13,13:29:40,Thursday,Eggs (Tray 30),Dairy,1,180,180,UPI,Walk-in,No
6985,2025-11-13,13:29:40,Thursday,Curd (500ml),Dairy,3,40,120,UPI,Walk-in,No
6986,2025-11-13,14:21:51,Thursday,Moong Dal (1kg),Groceries,2,110,220,Credit Card,Member,No
6986,2025-11-13,14:21:51,Thursday,Surf Excel Powder (1kg),Household,1,135,135,Credit Card,Member,No
6987,2025-11-13,18:05:18,Thursday,Eggs (Tray 30),Dairy,1,180,180,Cash,Member,No
6988,2025-11-14,10:37:52,Friday,Eggs (Tray 30),Dairy,1,180,180,Credit Card,Member,No
6988,2025-11-14,10:37:52,Friday,Maggi Noodles (4 Pack),Snacks,3,56,168,Credit Card,Member,No
6989,2025-11-14,18:20:07,Friday,Moong Dal (1kg),Groceries,1,110,110,Credit Card,Walk-in,No
6990,2025-11-14,20:20:08,Friday,Ghee (500ml),Groceries,1,380,380,UPI,Walk-in,No
6990,2025-11-14,20:20:08,Friday,Thums Up (1.25L),Beverages,3,65,195,UPI,Walk-in,No
6991,2025-11-14,20:55:19,Friday,Red Label Tea (500g),Beverages,1,210,210,Cash,Member,No
6992,2025-11-14,14:51:31,Friday,Bananas (Robusta) (Dozen),Fresh Produce,3,50,150,UPI,Member,No
6992,2025-11-14,14:51:31,Friday,Papaya (1kg),Fresh Produce,1,45,45,UPI,Member,No
6992,2025-11-14,14:51:31,Friday,Atta (Wheat Flour) (1kg),Groceries,2,42,84,UPI,Member,No
6993,2025-11-14,17:30:51,Friday,Tomatoes (Local) (1kg),Fresh Produce,3,35,105,Credit Card,Member,No
6993,2025-11-14,17:30:51,Friday,Dairy Milk Silk,Snacks,2,80,160,Credit Card,Member,No
6994,2025-11-14,18:46:20,Friday,Bananas (Robusta) (Dozen),Fresh Produce,1,50,50,Credit Card,Walk-in,No
6994,2025-11-14,18:46:20,Friday,Maaza (1.2L),Beverages,2,70,140,Credit Card,Walk-in,No
6994,2025-11-14,18:46:20,Friday,Papaya (1kg),Fresh Produce,1,45,45,Credit Card,Walk-in,No
6994,2025-11-14,18:46:20,Friday,Eggs (Tray 30),Dairy,1,180,180,Credit Card,Walk-in,No
6995,2025-11-14,11:38:25,Friday,Maggi Noodles (4 Pack),Snacks,5,56,280,UPI,Walk-in,No
6995,2025-11-14,11:38:25,Friday,Full Cream Milk (500ml),Dairy,8,34,272,UPI,Walk-in,No
6995,2025-11-14,11:38:25,Friday,Papaya (1kg),Fresh Produce,1,45,45,UPI,Walk-in,No
6996,2025-11-14,20:18:55,Friday,Moong Dal (1kg),Groceries,1,110,110,Cash,Walk-in,No
6996,2025-11-14,20:18:55,Friday,Mineral Water (20L),Beverages,6,80,480,Cash,Walk-in,No
6997,2025-11-14,16:46:44,Friday,Bru Instant Coffee (50g),Beverages,1,95,95,Credit Card,Walk-in,No
6998,2025-11-14,15:12:00,Friday,Potatoes (1kg),Fresh Produce,2,28,56,Credit Card,Walk-in,No
6998,2025-11-14,15:12:00,Friday,Sugar (1kg),Groceries,2,44,88,Credit Card,Walk-in,No
6998,2025-11-14,15:12:00,Friday,Amul Butter (100g),Dairy,1,56,56,Credit Card,Walk-in,No
6999,2025-11-14,19:18:15,Friday,Ghee (500ml),Groceries,1,380,380,UPI,Member,No
6999,2025-11-14,19:18:15,Friday,Curry Leaves (Bunch),Fresh Produce,1,10,10,UPI,Member,No
6999,2025-11-14,19:18:15,Friday,Curd (500ml),Dairy,3,40,120,UPI,Member,No
6999,2025-11-14,19:18:15,Friday,Green Chilies (250g),Fresh Produce,1,15,15,UPI,Member,No
6999,2025-11-14,19:18:15,Friday,Surf Excel Powder (1kg),Household,1,135,135,UPI,Member,No
7000,2025-11-14,15:39:06,Friday,Paneer (200g),Dairy,1,95,95,Cash,Member,No
7001,2025-11-14,18:44:56,Friday,Sugar (1kg),Groceries,2,44,88,Debit Card,Member,No
7001,2025-11-14,18:44:56,Friday,Atta (Wheat Flour) (1kg),Groceries,1,42,42,Debit Card,Member,No
7001,2025-11-14,18:44:56,Friday,Onions (1kg),Fresh Produce,1,30,30,Debit Card,Member,No
7002,2025-11-14,16:58:58,Friday,Curd (500ml),Dairy,1,40,40,UPI,Member,No
7002,2025-11-14,16:58:58,Friday,Vim Liquid (500ml),Household,1,105,105,UPI,Member,No
7003,2025-11-14,14:44:28,Friday,Bru Instant Coffee (50g),Beverages,1,95,95,Debit Card,Member,No
7003,2025-11-14,14:44:28,Friday,Toor Dal (1kg),Groceries,2,135,270,Debit Card,Member,No
7003,2025-11-14,14:44:28,Friday,Tomatoes (Local) (1kg),Fresh Produce,3,35,105,Debit Card,Member,No
7003,2025-11-14,14:44:28,Friday,Thums Up (1.25L),Beverages,1,65,65,Debit Card,Member,No
7004,2025-11-14,19:29:47,Friday,Mineral Water (20L),Beverages,4,80,320,Cash,Walk-in,No
7004,2025-11-14,19:29:47,Friday,Sunflower Oil (1L),Groceries,2,145,290,Cash,Walk-in,No
7005,2025-11-14,10:17:23,Friday,Good Day Biscuits,Snacks,5,30,150,Cash,Walk-in,No
7005,2025-11-14,10:17:23,Friday,Toor Dal (1kg),Groceries,2,135,270,Cash,Walk-in,No
7005,2025-11-14,10:17:23,Friday,Red Label Tea (500g),Beverages,1,210,210,Cash,Walk-in,No
7005,2025-11-14,10:17:23,Friday,Full Cream Milk (500ml),Dairy,6,34,204,Cash,Walk-in,No
7006,2025-11-14,14:32:47,Friday,Haldiram Bhujia (200g),Snacks,3,55,165,UPI,Member,No
7006,2025-11-14,14:32:47,Friday,Full Cream Milk (500ml),Dairy,9,34,306,UPI,Member,No
7006,2025-11-14,14:32:47,Friday,Bru Instant Coffee (50g),Beverages,1,95,95,UPI,Member,No
7007,2025-11-14,19:31:45,Friday,Sunflower Oil (1L),Groceries,1,145,145,Cash,Member,No
7008,2025-11-14,19:55:15,Friday,Sugar (1kg),Groceries,1,44,44,Cash,Member,No
7008,2025-11-14,19:55:15,Friday,Bananas (Robusta) (Dozen),Fresh Produce,3,50,150,Cash,Member,No
7009,2025-11-14,10:32:25,Friday,Vim Liquid (500ml),Household,1,105,105,UPI,Walk-in,No
7009,2025-11-14,10:32:25,Friday,Rin Detergent Bar,Household,2,20,40,UPI,Walk-in,No
7009,2025-11-14,10:32:25,Friday,Moong Dal (1kg),Groceries,1,110,110,UPI,Walk-in,No
7009,2025-11-14,10:32:25,Friday,Paneer (200g),Dairy,1,95,95,UPI,Walk-in,No
7009,2025-11-14,10:32:25,Friday,Curd (500ml),Dairy,3,40,120,UPI,Walk-in,No
7010,2025-11-14,12:37:52,Friday,Red Label Tea (500g),Beverages,1,210,210,Debit Card,Walk-in,No
7011,2025-11-14,14:02:32,Friday,Rin Detergent Bar,Household,5,20,100,UPI,Member,No
7012,2025-11-14,20:25:44,Friday,Amul Butter (100g),Dairy,1,56,56,Debit Card,Member,No
7012,2025-11-14,20:25:44,Friday,Good Day Biscuits,Snacks,1,30,30,Debit Card,Member,No
7012,2025-11-14,20:25:44,Friday,Palak (Bunch),Fresh Produce,3,20,60,Debit Card,Member,No
7013,2025-11-14,18:31:08,Friday,Toor Dal (1kg),Groceries,1,135,135,UPI,Walk-in,No
7014,2025-11-14,18:18:17,Friday,Curd (500ml),Dairy,5,40,200,UPI,Member,No
7015,2025-11-14,17:24:16,Friday,Thums Up (1.25L),Beverages,3,65,195,Cash,Member,No
7015,2025-11-14,17:24:16,Friday,Good Day Biscuits,Snacks,1,30,30,Cash,Member,No
7015,2025-11-14,17:24:16,Friday,Lays Chips (Magic Masala),Snacks,1,20,20,Cash,Member,No
7016,2025-11-14,17:10:06,Friday,Maggi Noodles (4 Pack),Snacks,1,56,56,UPI,Walk-in,No
7017,2025-11-14,10:33:21,Friday,Colgate Toothpaste (200g),Personal Care,1,110,110,Credit Card,Walk-in,No
7018,2025-11-14,18:36:44,Friday,Sona Masoori Rice (1kg),Groceries,5,55,275,UPI,Member,No
7018,2025-11-14,18:36:44,Friday,Colgate Toothpaste (200g),Personal Care,1,110,110,UPI,Member,No
7019,2025-11-14,10:44:24,Friday,Vim Liquid (500ml),Household,1,105,105,Cash,Member,No
7020,2025-11-14,20:18:05,Friday,Bananas (Robusta) (Dozen),Fresh Produce,4,50,200,Cash,Walk-in,No
7020,2025-11-14,20:18:05,Friday,Mineral Water (20L),Beverages,1,80,80,Cash,Walk-in,No
7020,2025-11-14,20:18:05,Friday,Bru Instant Coffee (50g),Beverages,1,95,95,Cash,Walk-in,No
7021,2025-11-14,17:48:29,Friday,Curd (500ml),Dairy,2,40,80,UPI,Member,No
7021,2025-11-14,17:48:29,Friday,Dairy Milk Silk,Snacks,2,80,160,UPI,Member,No
7021,2025-11-14,17:48:29,Friday,Mineral Water (20L),Beverages,2,80,160,UPI,Member,No
7021,2025-11-14,17:48:29,Friday,Bananas (Robusta) (Dozen),Fresh Produce,3,50,150,UPI,Member,No
7021,2025-11-14,17:48:29,Friday,Red Label Tea (500g),Beverages,1,210,210,UPI,Member,No
7022,2025-11-14,11:41:34,Friday,Red Label Tea (500g),Beverages,1,210,210,Credit Card,Walk-in,No
7022,2025-11-14,11:41:34,Friday,Good Day Biscuits,Snacks,2,30,60,Credit Card,Walk-in,No
7022,2025-11-14,11:41:34,Friday,Santoor Soap (4 Pack),Personal Care,1,140,140,Credit Card,Walk-in,No
7022,2025-11-14,11:41:34,Friday,Curd (500ml),Dairy,3,40,120,Credit Card,Walk-in,No
7022,2025-11-14,11:41:34,Friday,Vim Liquid (500ml),Household,1,105,105,Credit Card,Walk-in,No
7023,2025-11-14,12:49:06,Friday,Paneer (200g),Dairy,1,95,95,Debit Card,Member,No
7023,2025-11-14,12:49:06,Friday,Sona Masoori Rice (1kg),Groceries,7,55,385,Debit Card,Member,No
7023,2025-11-14,12:49:06,Friday,Curd (500ml),Dairy,2,40,80,Debit Card,Member,No
7024,2025-11-14,18:15:52,Friday,Full Cream Milk (500ml),Dairy,7,34,238,Cash,Member,No
7024,2025-11-14,18:15:52,Friday,Maaza (1.2L),Beverages,3,70,210,Cash,Member,No
7024,2025-11-14,18:15:52,Friday,Rin Detergent Bar,Household,4,20,80,Cash,Member,No
7025,2025-11-14,14:56:11,Friday,Curry Leaves (Bunch),Fresh Produce,2,10,20,Debit Card,Walk-in,No
7025,2025-11-14,14:56:11,Friday,Amul Butter (100g),Dairy,1,56,56,Debit Card,Walk-in,No
7025,2025-11-14,14:56:11,Friday,Thums Up (1.25L),Beverages,3,65,195,Debit Card,Walk-in,No
7025,2025-11-14,14:56:11,Friday,Onions (1kg),Fresh Produce,7,30,210,Debit Card,Walk-in,No
7026,2025-11-14,18:24:52,Friday,Maggi Noodles (4 Pack),Snacks,2,56,112,Debit Card,Member,No
7027,2025-11-14,16:54:02,Friday,Haldiram Bhujia (200g),Snacks,4,55,220,UPI,Walk-in,No
7028,2025-11-14,18:41:29,Friday,Green Chilies (250g),Fresh Produce,1,15,15,Debit Card,Member,No
7028,2025-11-14,18:41:29,Friday,Palak (Bunch),Fresh Produce,3,20,60,Debit Card,Member,No
7029,2025-11-14,17:00:06,Friday,Sugar (1kg),Groceries,1,44,44,UPI,Walk-in,No
7029,2025-11-14,17:00:06,Friday,Surf Excel Powder (1kg),Household,1,135,135,UPI,Walk-in,No
7029,2025-11-14,17:00:06,Friday,Potatoes (1kg),Fresh Produce,1,28,28,UPI,Walk-in,No
7030,2025-11-14,12:59:44,Friday,Ghee (500ml),Groceries,1,380,380,UPI,Walk-in,No
7031,2025-11-14,19:17:50,Friday,Moong Dal (1kg),Groceries,1,110,110,Credit Card,Walk-in,No
7031,2025-11-14,19:17:50,Friday,Full Cream Milk (500ml),Dairy,5,34,170,Credit Card,Walk-in,No
7032,2025-11-14,18:26:32,Friday,Green Chilies (250g),Fresh Produce,3,15,45,Cash,Walk-in,No
7032,2025-11-14,18:26:32,Friday,Papaya (1kg),Fresh Produce,1,45,45,Cash,Walk-in,No
7032,2025-11-14,18:26:32,Friday,Sunflower Oil (1L),Groceries,3,145,435,Cash,Walk-in,No
7033,2025-11-14,18:24:10,Friday,Paneer (200g),Dairy,1,95,95,Debit Card,Walk-in,No
7033,2025-11-14,18:24:10,Friday,Ghee (500ml),Groceries,1,380,380,Debit Card,Walk-in,No
7034,2025-11-14,15:42:11,Friday,Eggs (Tray 30),Dairy,1,180,180,Debit Card,Member,No
7035,2025-11-14,17:42:19,Friday,Eggs (Tray 30),Dairy,1,180,180,Cash,Walk-in,No
7035,2025-11-14,17:42:19,Friday,Colgate Toothpaste (200g),Personal Care,1,110,110,Cash,Walk-in,No
7035,2025-11-14,17:42:19,Friday,Bru Instant Coffee (50g),Beverages,1,95,95,Cash,Walk-in,No
7035,2025-11-14,17:42:19,Friday,Bananas (Robusta) (Dozen),Fresh Produce,1,50,50,Cash,Walk-in,No
7035,2025-11-14,17:42:19,Friday,Atta (Wheat Flour) (1kg),Groceries,1,42,42,Cash,Walk-in,No
7036,2025-11-14,20:18:07,Friday,Paneer (200g),Dairy,1,95,95,UPI,Walk-in,No
7037,2025-11-14,09:01:18,Friday,Basmati Rice (1kg),Groceries,2,120,240,UPI,Member,No
7037,2025-11-14,09:01:18,Friday,Sona Masoori Rice (1kg),Groceries,7,55,385,UPI,Member,No
7038,2025-11-14,11:49:00,Friday,Curry Leaves (Bunch),Fresh Produce,1,10,10,UPI,Walk-in,No
7039,2025-11-15,15:32:34,Saturday,Curd (500ml),Dairy,1,40,40,UPI,Member,No
7039,2025-11-15,15:32:34,Saturday,Dairy Milk Silk,Snacks,1,80,80,UPI,Member,No
7039,2025-11-15,15:32:34,Saturday,Ghee (500ml),Groceries,1,380,380,UPI,Member,No
7040,2025-11-15,17:50:18,Saturday,Curry Leaves (Bunch),Fresh Produce,1,10,10,Credit Card,Member,No
7040,2025-11-15,17:50:18,Saturday,Good Day Biscuits,Snacks,1,30,30,Credit Card,Member,No
7041,2025-11-15,17:54:19,Saturday,Sunflower Oil (1L),Groceries,1,145,145,UPI,Walk-in,No
7042,2025-11-15,15:37:27,Saturday,Atta (Wheat Flour) (1kg),Groceries,4,42,168,Debit Card,Walk-in,No
7043,2025-11-15,09:37:25,Saturday,Eggs (Tray 30),Dairy,1,180,180,Debit Card,Walk-in,No
7044,2025-11-15,16:11:25,Saturday,Maaza (1.2L),Beverages,2,70,140,Debit Card,Walk-in,No
7044,2025-11-15,16:11:25,Saturday,Santoor Soap (4 Pack),Personal Care,1,140,140,Debit Card,Walk-in,No
7045,2025-11-15,18:31:47,Saturday,Lays Chips (Magic Masala),Snacks,4,20,80,Debit Card,Member,No
7045,2025-11-15,18:31:47,Saturday,Palak (Bunch),Fresh Produce,1,20,20,Debit Card,Member,No
7046,2025-11-15,16:40:16,Saturday,Papaya (1kg),Fresh Produce,1,45,45,Debit Card,Walk-in,No
7047,2025-11-15,17:53:12,Saturday,Ghee (500ml),Groceries,1,380,380,UPI,Member,No
7047,2025-11-15,17:53:12,Saturday,Haldiram Bhujia (200g),Snacks,1,55,55,UPI,Member,No
7048,2025-11-15,19:11:11,Saturday,Tata Salt (1kg),Groceries,1,24,24,UPI,Member,No
7049,2025-11-15,20:08:02,Saturday,Sunflower Oil (1L),Groceries,3,145,435,Cash,Member,No
7049,2025-11-15,20:08:02,Saturday,Green Chilies (250g),Fresh Produce,1,15,15,Cash,Member,No
7050,2025-11-15,17:19:12,Saturday,Maggi Noodles (4 Pack),Snacks,1,56,56,Cash,Walk-in,No
7050,2025-11-15,17:19:12,Saturday,Haldiram Bhujia (200g),Snacks,1,55,55,Cash,Walk-in,No
7051,2025-11-15,18:06:40,Saturday,Atta (Wheat Flour) (1kg),Groceries,1,42,42,UPI,Member,No
7051,2025-11-15,18:06:40,Saturday,Potatoes (1kg),Fresh Produce,4,28,112,UPI,Member,No
7052,2025-11-15,20:21:48,Saturday,Sugar (1kg),Groceries,1,44,44,Debit Card,Walk-in,No
7052,2025-11-15,20:21:48,Saturday,Green Chilies (250g),Fresh Produce,2,15,30,Debit Card,Walk-in,No
7052,2025-11-15,20:21:48,Saturday,Moong Dal (1kg),Groceries,1,110,110,Debit Card,Walk-in,No
7053,2025-11-15,19:27:15,Saturday,Maggi Noodles (4 Pack),Snacks,6,56,336,Debit Card,Walk-in,No
7054,2025-11-15,10:14:36,Saturday,Bru Instant Coffee (50g),Beverages,1,95,95,UPI,Walk-in,No
7054,2025-11-15,10:14:36,Saturday,Ghee (500ml),Groceries,1,380,380,UPI,Walk-in,No
7055,2025-11-15,18:29:52,Saturday,Moong Dal (1kg),Groceries,1,110,110,Debit Card,Member,No
7055,2025-11-15,18:29:52,Saturday,Red Label Tea (500g),Beverages,1,210,210,Debit Card,Member,No
7055,2025-11-15,18:29:52,Saturday,Basmati Rice (1kg),Groceries,1,120,120,Debit Card,Member,No
7055,2025-11-15,18:29:52,Saturday,Ghee (500ml),Groceries,1,380,380,Debit Card,Member,No
7055,2025-11-15,18:29:52,Saturday,Curd (500ml),Dairy,2,40,80,Debit Card,Member,No
7056,2025-11-15,20:52:48,Saturday,Papaya (1kg),Fresh Produce,1,45,45,Debit Card,Member,No
7056,2025-11-15,20:52:48,Saturday,Curry Leaves (Bunch),Fresh Produce,1,10,10,Debit Card,Member,No
7056,2025-11-15,20:52:48,Saturday,Atta (Wheat Flour) (1kg),Groceries,1,42,42,Debit Card,Member,No
7056,2025-11-15,20:52:48,Saturday,Tata Salt (1kg),Groceries,1,24,24,Debit Card,Member,No
7057,2025-11-15,15:19:02,Saturday,Sugar (1kg),Groceries,1,44,44,Debit Card,Walk-in,No
7057,2025-11-15,15:19:02,Saturday,Onions (1kg),Fresh Produce,2,30,60,Debit Card,Walk-in,No
7058,2025-11-15,09:38:41,Saturday,Surf Excel Powder (1kg),Household,1,135,135,Cash,Member,No
7058,2025-11-15,09:38:41,Saturday,Palak (Bunch),Fresh Produce,3,20,60,Cash,Member,No
7059,2025-11-15,20:12:49,Saturday,Bananas (Robusta) (Dozen),Fresh Produce,1,50,50,Cash,Walk-in,No
7059,2025-11-15,20:12:49,Saturday,Potatoes (1kg),Fresh Produce,5,28,140,Cash,Walk-in,No
7060,2025-11-15,20:55:44,Saturday,Maggi Noodles (4 Pack),Snacks,4,56,224,Credit Card,Member,No
7060,2025-11-15,20:55:44,Saturday,Bru Instant Coffee (50g),Beverages,1,95,95,Credit Card,Member,No
7061,2025-11-15,19:21:04,Saturday,Sugar (1kg),Groceries,3,44,132,UPI,Walk-in,No
7061,2025-11-15,19:21:04,Saturday,Rin Detergent Bar,Household,3,20,60,UPI,Walk-in,No
7061,2025-11-15,19:21:04,Saturday,Good Day Biscuits,Snacks,5,30,150,UPI,Walk-in,No
7062,2025-11-15,19:15:59,Saturday,Bananas (Robusta) (Dozen),Fresh Produce,4,50,200,Debit Card,Walk-in,No
7062,2025-11-15,19:15:59,Saturday,Onions (1kg),Fresh Produce,8,30,240,Debit Card,Walk-in,No
7063,2025-11-15,09:53:30,Saturday,Red Label Tea (500g),Beverages,2,210,420,UPI,Member,No
7063,2025-11-15,09:53:30,Saturday,Onions (1kg),Fresh Produce,8,30,240,UPI,Member,No
7064,2025-11-15,18:53:44,Saturday,Red Label Tea (500g),Beverages,1,210,210,Debit Card,Walk-in,No
7064,2025-11-15,18:53:44,Saturday,Palak (Bunch),Fresh Produce,4,20,80,Debit Card,Walk-in,No
7065,2025-11-15,11:32:03,Saturday,Tata Salt (1kg),Groceries,1,24,24,Credit Card,Walk-in,No
7065,2025-11-15,11:32:03,Saturday,Sona Masoori Rice (1kg),Groceries,5,55,275,Credit Card,Walk-in,No
7065,2025-11-15,11:32:03,Saturday,Haldiram Bhujia (200g),Snacks,1,55,55,Credit Card,Walk-in,No
7066,2025-11-15,09:34:53,Saturday,Maggi Noodles (4 Pack),Snacks,4,56,224,UPI,Member,No
7066,2025-11-15,09:34:53,Saturday,Amul Butter (100g),Dairy,1,56,56,UPI,Member,No
7067,2025-11-15,17:35:46,Saturday,Surf Excel Powder (1kg),Household,1,135,135,Credit Card,Walk-in,No
7068,2025-11-15,17:02:22,Saturday,Good Day Biscuits,Snacks,4,30,120,Credit Card,Member,No
7068,2025-11-15,17:02:22,Saturday,Bananas (Robusta) (Dozen),Fresh Produce,5,50,250,Credit Card,Member,No
7068,2025-11-15,17:02:22,Saturday,Red Label Tea (500g),Beverages,1,210,210,Credit Card,Member,No
7068,2025-11-15,17:02:22,Saturday,Sunflower Oil (1L),Groceries,1,145,145,Credit Card,Member,No
7069,2025-11-15,17:48:58,Saturday,Tomatoes (Local) (1kg),Fresh Produce,7,35,245,Credit Card,Walk-in,No
7069,2025-11-15,17:48:58,Saturday,Sona Masoori Rice (1kg),Groceries,6,55,330,Credit Card,Walk-in,No
7070,2025-11-15,10:33:54,Saturday,Tata Salt (1kg),Groceries,1,24,24,Credit Card,Walk-in,No
7070,2025-11-15,10:33:54,Saturday,Toor Dal (1kg),Groceries,1,135,135,Credit Card,Walk-in,No
7070,2025-11-15,10:33:54,Saturday,Moong Dal (1kg),Groceries,2,110,220,Credit Card,Walk-in,No
7070,2025-11-15,10:33:54,Saturday,Thums Up (1.25L),Beverages,2,65,130,Credit Card,Walk-in,No
7070,2025-11-15,10:33:54,Saturday,Papaya (1kg),Fresh Produce,1,45,45,Credit Card,Walk-in,No
7071,2025-11-15,12:26:58,Saturday,Ghee (500ml),Groceries,1,380,380,Cash,Member,No
7072,2025-11-15,17:45:58,Saturday,Potatoes (1kg),Fresh Produce,4,28,112,UPI,Walk-in,No
7073,2025-11-15,19:41:27,Saturday,Bru Instant Coffee (50g),Beverages,1,95,95,Credit Card,Member,No
7073,2025-11-15,19:41:27,Saturday,Amul Butter (100g),Dairy,1,56,56,Credit Card,Member,No
7073,2025-11-15,19:41:27,Saturday,Eggs (Tray 30),Dairy,1,180,180,Credit Card,Member,No
7073,2025-11-15,19:41:27,Saturday,Rin Detergent Bar,Household,6,20,120,Credit Card,Member,No
7073,2025-11-15,19:41:27,Saturday,Dairy Milk Silk,Snacks,1,80,80,Credit Card,Member,No
7074,2025-11-15,14:57:30,Saturday,Dairy Milk Silk,Snacks,2,80,160,UPI,Member,No
7075,2025-11-15,17:05:15,Saturday,Sunflower Oil (1L),Groceries,2,145,290,Debit Card,Member,No
7075,2025-11-15,17:05:15,Saturday,Mineral Water (20L),Beverages,1,80,80,Debit Card,Member,No
7076,2025-11-15,19:01:25,Saturday,Vim Liquid (500ml),Household,1,105,105,Debit Card,Walk-in,No
7076,2025-11-15,19:01:25,Saturday,Atta (Wheat Flour) (1kg),Groceries,1,42,42,Debit Card,Walk-in,No
